track,a_rank,bench_rank,company,factor,reason,sub_sector,scale_tier,geo
BENCH,,1232,Waymakers Mobility Transport,size_margin_signal,no_verified_fleet,S,<50,TX
BENCH,,1232,Waymakers Mobility Transport,driver_market_risk,national_only_no_state_signal,S,<50,TX
BENCH,,1232,Waymakers Mobility Transport,outsourcing_ev_mandate,no_state_signal,S,<50,TX
BENCH,,1233,Kelly S Bus Svc,size_margin_signal,no_verified_fleet,Y,<50,KY
BENCH,,1233,Kelly S Bus Svc,succession,no_founded_year,Y,<50,KY
BENCH,,1233,Kelly S Bus Svc,driver_market_risk,national_only_no_state_signal,Y,<50,KY
BENCH,,1233,Kelly S Bus Svc,outsourcing_ev_mandate,no_state_signal,Y,<50,KY
BENCH,,1234,Go Limousine,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,1235,A Plus Wheelchair Transport,driver_market_risk,national_only_no_state_signal,S,<50,KY
BENCH,,1235,A Plus Wheelchair Transport,outsourcing_ev_mandate,no_state_signal,S,<50,KY
BENCH,,1236,Atlantic Limousine Svc,driver_market_risk,national_only_no_state_signal,S,<50,CA
BENCH,,1237,Black Tie Coach LLC,driver_market_risk,national_only_no_state_signal,S,<50,NC
BENCH,,1237,Black Tie Coach LLC,outsourcing_ev_mandate,no_state_signal,S,<50,NC
BENCH,,1238,Apple Handy Ride,driver_market_risk,national_only_no_state_signal,S,<50,MI
BENCH,,1238,Apple Handy Ride,outsourcing_ev_mandate,no_state_signal,S,<50,MI
BENCH,,1239,Fascino Reno Which Will Do Bus,driver_market_risk,national_only_no_state_signal,Y,<50,NV
BENCH,,1239,Fascino Reno Which Will Do Bus,outsourcing_ev_mandate,no_state_signal,Y,<50,NV
BENCH,,1240,Together We Ride LLC,driver_market_risk,national_only_no_state_signal,S,<50,MO
BENCH,,1241,J & L's Medical Transport LLC,driver_market_risk,national_only_no_state_signal,S,<50,SC
BENCH,,1241,J & L's Medical Transport LLC,outsourcing_ev_mandate,no_state_signal,S,<50,SC
BENCH,,1242,N Alliance Transit LLC,driver_market_risk,national_only_no_state_signal,S,<50,OH
BENCH,,1242,N Alliance Transit LLC,outsourcing_ev_mandate,no_state_signal,S,<50,OH
BENCH,,1243,Airways Limousine,driver_market_risk,national_only_no_state_signal,S,<50,NJ
BENCH,,1243,Airways Limousine,outsourcing_ev_mandate,no_state_signal,S,<50,NJ
BENCH,,1244,Weiser Limousine,driver_market_risk,national_only_no_state_signal,S,<50,NY
BENCH,,1245,Diamond Carriage Limo,driver_market_risk,national_only_no_state_signal,S,<50,TX
BENCH,,1245,Diamond Carriage Limo,outsourcing_ev_mandate,no_state_signal,S,<50,TX
BENCH,,1246,Worldwide Medical Trnsprtn LLC,driver_market_risk,national_only_no_state_signal,S,<50,LA
BENCH,,1246,Worldwide Medical Trnsprtn LLC,outsourcing_ev_mandate,no_state_signal,S,<50,LA
